,ID,Link,Resume_str,Resume_html,Category,
724,16121387,"https://www.indeed.com/viewjob?jk=5931d57051b21d2f&tk=1ja032g4ngmsn87f&from=serp&vjs=3","         MEDICAL RECORD TECHNICIAN         Professional Summary    A Healthcare Administration Professional combining higher education (B.A, M.H.A.) with a history of building strong alliances and partnerships with business professionals, patients, medical personnel (physicians, nurses, allied health), families, and community members to steer operational projects, meet long/short term healthcare/business objectives, architect process improvements, ensure regulatory/HIPAA compliance and position the healthcare operation as the provider of choice/ Electronic Medical Record and Health Information Management/. Member: American College of Healthcare Executives Builds Instant Rapport and Relationships with Patients/Healthcare Professionals Negotiates Mutually Beneficial Solutions Diplomatic Communicator  Exceeds Healthcare/Business Objectives Sources Cost-Effective Solutions Process Improvement Compliant with HIPAA/Organizational Guidelines Ambitious and Dedicated Project and Program Management] Exceptional and Creative Problem Solving Skills Built loyal business relationships with patients, colleagues, physicians, families, and allied healthcare professionals across a premier fast-paced medical/healthcare facility while administering and maintaining healthcare records, organizing patient schedules, steering projects/programs, architecting improvements to business/healthcare operations, mitigating costs, maximizing compliance levels, and partnering with physicians and colleagues to share best practices and meet organizational objectives. Data analysis of multiple projects within a system. Ability to work under pressure and balance many competing priorities. Maintain quality control and provided leadership oversight of patient safety. Strong knowledge of Electronic Medical Records(EMR) system. Develop project plans and identify key issues, Identifies data needs and requirements proactively along with implement project solutions that meet productivity, quality and client-satisfaction goals. Maintained Confidentiality, Sensitivity, Accuracy, and Compliance with Organizational and HIPAA Regulations while managing patient, organizational, and healthcare information and entering, updating, and validating records. Improved the Overall Patient Experience while providing superior patient care and serving as a primary point of contact to positively impact patients, families, community referrals, and visitors. Communicated with Patients and Families, Physicians, and Colleagues in a diplomatic, caring, and empathetic manner to provide emotional support, answer questions, resolve issues concerning the administrative coordination of their care, and ensure high levels of patient satisfaction. Identified Roadblocks to Architect Innovative Performance Improvements charged with resolving issues, increasing efficiency/effectiveness, enhancing business operations, meeting long/short term objectives, optimizing the quality of patient care, boosting fiscal revenues, and maximizing compliance levels. Assigned and Prioritized Patient Care Services, Procedures, and Appointments to meet aggressive simultaneous objectives while also ensuring patients have time for rest and family visitation. Provided Administrative/Office/Accounting Support. Organized files and records, prepared invoices, agendas, and expense reports, created presentations, authored correspondence letters/memoranda, and ordered supplies. Managed, Allocated, and Forecasted Inventory Levels, monitored equipment/supplies, and scheduled maintenance/repairs to ensure uninterrupted operations and the completion of complex projects/programs within aggressive deadlines. Empowered Junior Staff Members to Meet both Individual and Team Goals by providing both training and positive and consultative leadership. Answered questions, resolved staff/operational issues, and shared best practices.      Skills                    Work History      Medical Record Technician  ,     10/2014  
                            to   Current     Company Name   –   City  ,
                          State      Healthcare Information Management Processes request for release of confidential information for all purposes.  Analyzes complex data for completeness and accuracy.  Performs specialized and diversified clerical duties associated with medical records procedures.  Adheres to internal controls and reporting structure.  Collect, Analyze and report data related to the quality of health information including its adequacy completeness and accuracy.  Analyzes, interprets and investigates complex documentation compliance issues.  Distributes and release information in an efficient manner of time in order to improve health outcomes and quality of service Maintain Regulatory compliance such as (HIPPA)  and monitors quality of releasing Health Information Ensures customer service satisfaction and builds high level of leadership for business operations.           HEALTHCARE UNIT COORDINATOR  ,     01/2012  
                            to   03/2014     Company Name   –   City  ,
                          State      UNIT 1.         Voluenteer FLoor Host  ,     01/2010  
                            to   01/2012     Company Name   –   City  ,
                          State      Demonstrated compassion, respect, leadership, expertise, and dignity while interacting with patients, families, physicians, and colleagues of diverse cultural/socio-economic backgrounds and beliefs; aggregated and organized patient data with sensitivity and confidentiality, distributed patient mail, communicated healthcare standards and organizational protocols, and resolved roadblocks.  Implement quality improvement activities to increase patient satisfaction.  Creates, manages and analyzes complex databases.  Ensure quality and timely execution of project deliverables effectively within the organization.  Establishes practices that meet or exceed customer expectations and fosters a ""customer focused"" environment.  Maintained Accurate Documentation/Records in compliance with organizational/government guidelines.  Upheld the Philosophies/Objectives of Patient Care while both participating in department process improvement activities and accelerating professional knowledge/development.         Healthcare Unit Coordinator  ,     06/2012  
                            to   03/2014     Company Name   –   City  ,
                          State      Composed and drafted all outgoing correspondence and reports for managers.  Oversaw inventory and office supply purchases.  Reduced overhead by taking on more responsibility with creative and administrative projects.  Managed executive calendar and coordinated weekly project team meetings.  Led the planning and achievement of goals and objectives consistent with the agency mission and philosophy.  Strategically planned methods to achieve operational goals and targets.  Continually maintained and improved the company's reputation and positive image in the markets served.  Facilitated an on-going assessment of patient/family needs and implementation of interdisciplinary team care plan.  Introduced, negotiated and implemented new projects to expand scope of engagement.  Investigated and reported issues relating to patient care or conditions that might hinder patient well-being.  Cooperated and communicated effectively with physicians to ensure client satisfaction and compliance with set standards.  Identified process improvements in the day-to-day functioning of the department.  Closely collaborated with management team to make necessary improvements and satisfy resident needs.  Continually improved knowledge, skills and performance based on feedback and self-identified professional developmental needs.  Participated in facility surveys and inspections made by authorized governmental agencies.  Confirmed accurate completion of forms/reports for the admission, transfer and/or discharge of each resident.  Analyzed patient and family feedback to identify opportunities for staff recognition as well as areas for improvement.  Maintained good communication between department heads, medical staff and governing boards by attending board meetings and synchronizing interdepartmental functions.  Created and maintained computerized record management systems to record and process data and generate reports.         Education      M.H.A.MASTERS  :   HEALTHCARE ADMINISTRATION  ,
                          2014     The University of Phoenix   -   City  ,
                              State    HEALTHCARE ADMINISTRATION       B.S  :               BACHELOR OF SCIENCE  :   BUSINESS ADMINISTRATION  ,
                          1 2008     Dallas Baptist University   -         BUSINESS ADMINISTRATION       Certifications    CPR Certified, First Aid Certified, and Six Sigma Certified-Black and Green Belt (ExpertRating.com) Strong Analytical and Effective Communication, Excellent Verbal, Written and Interpersonal Skills, Professional Handling of exposure to confidential/Sensitive Information, Proficient in Spreadsheet, Word Processing and Presentation Software, Maintain positive and supportive attitude and demeanor      Skills    business operations, clerical, com, Interpersonal Skills, CPR Certified, customer service, databases, Documentation, First Aid, government, leadership, Access, Excel, mail, Microsoft Office, Outlook, PowerPoint, Word, monitors, organizational, process improvement, Processes, protocols, quality, quality improvement, reporting, Six Sigma, Spreadsheet, Word Processing, Written   ","<div class=""fontsize fontface vmargins hmargins linespacing pagesize"" id=""document""> <div class=""section firstsection"" id=""SECTION_NAME518737916"" style=""
      padding-top:0px;
    ""> <div class=""paragraph PARAGRAPH_NAME firstparagraph"" id=""PARAGRAPH_518737916_1_338735656""> <div class=""name"" itemprop=""name""> <span class=""field"" id=""518737916FNAM1""> </span> <span> </span> <span class=""field"" id=""518737916LNAM1""> MEDICAL RECORD TECHNICIAN</span> </div> <div class=""lowerborder""> </div> </div> </div> <div class=""section"" id=""SECTION_SUMM518737920"" style=""
      padding-top:0px;
    ""> <div class=""heading""> <div class=""sectiontitle"" id=""SECTNAME_SUMM518737920""> Professional Summary</div> </div> <div class=""paragraph firstparagraph"" id=""PARAGRAPH_518737920_1_338735664""> <div class=""field singlecolumn"" id=""518737920FRFM1""> A Healthcare Administration Professional combining higher education (B.A, M.H.A.) with a history of building strong alliances and partnerships with business professionals, patients, medical personnel (physicians, nurses, allied health), families, and community members to steer operational projects, meet long/short term healthcare/business objectives, architect process improvements, ensure regulatory/HIPAA compliance and position the healthcare operation as the provider of choice/ Electronic Medical Record and Health Information Management/. Member: American College of Healthcare Executives Builds Instant Rapport and Relationships with Patients/Healthcare Professionals Negotiates Mutually Beneficial Solutions Diplomatic Communicator  Exceeds Healthcare/Business Objectives Sources Cost-Effective Solutions Process Improvement Compliant with HIPAA/Organizational Guidelines Ambitious and Dedicated Project and Program Management] Exceptional and Creative Problem Solving Skills Built loyal business relationships with patients, colleagues, physicians, families, and allied healthcare professionals across a premier fast-paced medical/healthcare facility while administering and maintaining healthcare records, organizing patient schedules, steering projects/programs, architecting improvements to business/healthcare operations, mitigating costs, maximizing compliance levels, and partnering with physicians and colleagues to share best practices and meet organizational objectives. Data analysis of multiple projects within a system. Ability to work under pressure and balance many competing priorities. Maintain quality control and provided leadership oversight of patient safety. Strong knowledge of Electronic Medical Records(EMR) system. Develop project plans and identify key issues, Identifies data needs and requirements proactively along with implement project solutions that meet productivity, quality and client-satisfaction goals. Maintained Confidentiality, Sensitivity, Accuracy, and Compliance with Organizational and HIPAA Regulations while managing patient, organizational, and healthcare information and entering, updating, and validating records. Improved the Overall Patient Experience while providing superior patient care and serving as a primary point of contact to positively impact patients, families, community referrals, and visitors. Communicated with Patients and Families, Physicians, and Colleagues in a diplomatic, caring, and empathetic manner to provide emotional support, answer questions, resolve issues concerning the administrative coordination of their care, and ensure high levels of patient satisfaction. Identified Roadblocks to Architect Innovative Performance Improvements charged with resolving issues, increasing efficiency/effectiveness, enhancing business operations, meeting long/short term objectives, optimizing the quality of patient care, boosting fiscal revenues, and maximizing compliance levels. Assigned and Prioritized Patient Care Services, Procedures, and Appointments to meet aggressive simultaneous objectives while also ensuring patients have time for rest and family visitation. Provided Administrative/Office/Accounting Support. Organized files and records, prepared invoices, agendas, and expense reports, created presentations, authored correspondence letters/memoranda, and ordered supplies. Managed, Allocated, and Forecasted Inventory Levels, monitored equipment/supplies, and scheduled maintenance/repairs to ensure uninterrupted operations and the completion of complex projects/programs within aggressive deadlines. Empowered Junior Staff Members to Meet both Individual and Team Goals by providing both training and positive and consultative leadership. Answered questions, resolved staff/operational issues, and shared best practices.</div> </div> </div> <div class=""section"" id=""SECTION_HILT518738154"" style=""
      padding-top:0px;
    ""> <div class=""heading""> <div class=""sectiontitle"" id=""SECTNAME_HILT518738154""> Skills</div> </div> <div class=""paragraph firstparagraph"" id=""PARAGRAPH_518738154_1_338740180""> <div class=""singlecolumn maincolumn""> <table class=""twocol""> <tbody> <tr> <td class=""field twocol_1"" id=""518738154SKC11""> </td> <td class=""field twocol_2"" id=""518738154SKC21""> </td> </tr> </tbody> </table> </div> </div> </div> <div class=""section"" id=""SECTION_EXPR518737918"" style=""
      padding-top:0px;
    ""> <div class=""heading""> <div class=""sectiontitle"" id=""SECTNAME_EXPR518737918""> Work History</div> </div> <div class=""paragraph firstparagraph"" id=""PARAGRAPH_518737918_1_338735658"" itemscope="""" itemtype=""https://schema.org/Organization""> <div class=""singlecolumn""> <span class=""paddedline"" style=""display: inline;""> <span class=""jobtitle"" id=""518737918JTIT1""> Medical Record Technician</span> <span> , </span> </span> <span class=""paddedline"" style=""display: inline;""> <span class=""jobdates"" format=""%m/%Y"" id=""518737918JSTD1""> 10/2014</span> <span> 
                            to </span> <span class=""jobdates"" format=""%m/%Y"" id=""518737918EDDT1""> Current</span> <br/> </span> <span class=""paddedline"" itemscope="""" itemtype=""https://schema.org/postalAddress""> <span class=""companyname"" id=""518737918COMP1"" itemprop=""name""> Company Name</span> <span>  – </span> <span class=""joblocation jobcity"" id=""518737918JCIT1"" itemprop=""addressLocality""> City</span> <span> ,
                        </span> <span class=""joblocation jobstate"" id=""518737918JSTA1"" itemprop=""addressRegion""> State</span> <br/> </span> <span class=""jobline"" id=""518737918JDES1"" itemprop=""description""> <ul> <li> Healthcare Information Management Processes request for release of confidential information for all purposes.</li> <li> Analyzes complex data for completeness and accuracy.</li> <li> Performs specialized and diversified clerical duties associated with medical records procedures.</li> <li> Adheres to internal controls and reporting structure.</li> <li> Collect, Analyze and report data related to the quality of health information including its adequacy completeness and accuracy.</li> <li> Analyzes, interprets and investigates complex documentation compliance issues.</li> <li> Distributes and release information in an efficient manner of time in order to improve health outcomes and quality of service Maintain Regulatory compliance such as (HIPPA)  and monitors quality of releasing Health Information Ensures customer service satisfaction and builds high level of leadership for business operations.</li> </ul> <p> </p> </span> </div> </div> <div class=""paragraph"" id=""PARAGRAPH_518737918_2_338735659"" itemscope="""" itemtype=""https://schema.org/Organization""> <div class=""singlecolumn""> <span class=""paddedline"" style=""display: inline;""> <span class=""jobtitle"" id=""518737918JTIT2""> HEALTHCARE UNIT COORDINATOR</span> <span> , </span> </span> <span class=""paddedline"" style=""display: inline;""> <span class=""jobdates"" format=""%m/%Y"" id=""518737918JSTD2""> 01/2012</span> <span> 
                            to </span> <span class=""jobdates"" format=""%m/%Y"" id=""518737918EDDT2""> 03/2014</span> <br/> </span> <span class=""paddedline"" itemscope="""" itemtype=""https://schema.org/postalAddress""> <span class=""companyname"" id=""518737918COMP2"" itemprop=""name""> Company Name</span> <span>  – </span> <span class=""joblocation jobcity"" id=""518737918JCIT2"" itemprop=""addressLocality""> City</span> <span> ,
                        </span> <span class=""joblocation jobstate"" id=""518737918JSTA2"" itemprop=""addressRegion""> State</span> <br/> </span> <span class=""jobline"" id=""518737918JDES2"" itemprop=""description""> <ul> <li> UNIT 1.</li> </ul> </span> </div> </div> <div class=""paragraph"" id=""PARAGRAPH_518737918_3_338735660"" itemscope="""" itemtype=""https://schema.org/Organization""> <div class=""singlecolumn""> <span class=""paddedline"" style=""display: inline;""> <span class=""jobtitle"" id=""518737918JTIT3""> Voluenteer FLoor Host</span> <span> , </span> </span> <span class=""paddedline"" style=""display: inline;""> <span class=""jobdates"" format=""%m/%Y"" id=""518737918JSTD3""> 01/2010</span> <span> 
                            to </span> <span class=""jobdates"" format=""%m/%Y"" id=""518737918EDDT3""> 01/2012</span> <br/> </span> <span class=""paddedline"" itemscope="""" itemtype=""https://schema.org/postalAddress""> <span class=""companyname"" id=""518737918COMP3"" itemprop=""name""> Company Name</span> <span>  – </span> <span class=""joblocation jobcity"" id=""518737918JCIT3"" itemprop=""addressLocality""> City</span> <span> ,
                        </span> <span class=""joblocation jobstate"" id=""518737918JSTA3"" itemprop=""addressRegion""> State</span> <br/> </span> <span class=""jobline"" id=""518737918JDES3"" itemprop=""description""> <ul> <li> Demonstrated compassion, respect, leadership, expertise, and dignity while interacting with patients, families, physicians, and colleagues of diverse cultural/socio-economic backgrounds and beliefs; aggregated and organized patient data with sensitivity and confidentiality, distributed patient mail, communicated healthcare standards and organizational protocols, and resolved roadblocks.</li> <li> Implement quality improvement activities to increase patient satisfaction.</li> <li> Creates, manages and analyzes complex databases.</li> <li> Ensure quality and timely execution of project deliverables effectively within the organization.</li> <li> Establishes practices that meet or exceed customer expectations and fosters a ""customer focused"" environment.</li> <li> Maintained Accurate Documentation/Records in compliance with organizational/government guidelines.</li> <li> Upheld the Philosophies/Objectives of Patient Care while both participating in department process improvement activities and accelerating professional knowledge/development.</li> </ul> </span> </div> </div> <div class=""paragraph"" id=""PARAGRAPH_518737918_4_338739577"" itemscope="""" itemtype=""https://schema.org/Organization""> <div class=""singlecolumn""> <span class=""paddedline"" style=""display: inline;""> <span class=""jobtitle"" id=""518737918JTIT4""> Healthcare Unit Coordinator</span> <span> , </span> </span> <span class=""paddedline"" style=""display: inline;""> <span class=""jobdates"" format=""%m/%Y"" id=""518737918JSTD4""> 06/2012</span> <span> 
                            to </span> <span class=""jobdates"" format=""%m/%Y"" id=""518737918EDDT4""> 03/2014</span> <br/> </span> <span class=""paddedline"" itemscope="""" itemtype=""https://schema.org/postalAddress""> <span class=""companyname"" id=""518737918COMP4"" itemprop=""name""> Company Name</span> <span>  – </span> <span class=""joblocation jobcity"" id=""518737918JCIT4"" itemprop=""addressLocality""> City</span> <span> ,
                        </span> <span class=""joblocation jobstate"" id=""518737918JSTA4"" itemprop=""addressRegion""> State</span> <br/> </span> <span class=""jobline"" id=""518737918JDES4"" itemprop=""description""> <ul> <li> Composed and drafted all outgoing correspondence and reports for managers.</li> <li> Oversaw inventory and office supply purchases.</li> <li> Reduced overhead by taking on more responsibility with creative and administrative projects.</li> <li> Managed executive calendar and coordinated weekly project team meetings.</li> <li> Led the planning and achievement of goals and objectives consistent with the agency mission and philosophy.</li> <li> Strategically planned methods to achieve operational goals and targets.</li> <li> Continually maintained and improved the company's reputation and positive image in the markets served.</li> <li> Facilitated an on-going assessment of patient/family needs and implementation of interdisciplinary team care plan.</li> <li> Introduced, negotiated and implemented new projects to expand scope of engagement.</li> <li> Investigated and reported issues relating to patient care or conditions that might hinder patient well-being.</li> <li> Cooperated and communicated effectively with physicians to ensure client satisfaction and compliance with set standards.</li> <li> Identified process improvements in the day-to-day functioning of the department.</li> <li> Closely collaborated with management team to make necessary improvements and satisfy resident needs.</li> <li> Continually improved knowledge, skills and performance based on feedback and self-identified professional developmental needs.</li> <li> Participated in facility surveys and inspections made by authorized governmental agencies.</li> <li> Confirmed accurate completion of forms/reports for the admission, transfer and/or discharge of each resident.</li> <li> Analyzed patient and family feedback to identify opportunities for staff recognition as well as areas for improvement.</li> <li> Maintained good communication between department heads, medical staff and governing boards by attending board meetings and synchronizing interdepartmental functions.</li> <li> Created and maintained computerized record management systems to record and process data and generate reports.</li> </ul> </span> </div> </div> </div> <div class=""section"" id=""SECTION_EDUC518737919"" style=""
      padding-top:0px;
    ""> <div class=""heading""> <div class=""sectiontitle"" id=""SECTNAME_EDUC518737919""> Education</div> </div> <div class=""paragraph firstparagraph"" id=""PARAGRAPH_518737919_1_338735661"" itemscope="""" itemtype=""https://schema.org/EducationalOrganization""> <div class=""singlecolumn""> <span class=""paddedline"" itemprop=""description""> <span class=""degree"" id=""518737919DGRE1"" itemprop=""name""> M.H.A.MASTERS</span> <span> : </span> <span class=""programline"" id=""518737919STUY1""> HEALTHCARE ADMINISTRATION</span> <span> ,
                        </span> <span class=""jobdates"" id=""518737919GRYR1""> 2014</span> <br/> </span> <span class=""paddedline""> <span class=""companyname companyname_educ"" id=""518737919SCHO1"" itemprop=""name""> The University of Phoenix</span> <span>  - </span> <span class=""joblocation jobcity"" id=""518737919SCIT1""> City</span> <span> ,
                            </span> <span class=""joblocation jobstate"" id=""518737919SSTA1""> State</span> <br/> </span> <span class=""field"" id=""518737919FRFM1""> HEALTHCARE ADMINISTRATION</span> </div> </div> <div class=""paragraph"" id=""PARAGRAPH_518737919_2_338735662"" itemscope="""" itemtype=""https://schema.org/EducationalOrganization""> <div class=""singlecolumn""> <span class=""paddedline"" itemprop=""description""> <span class=""degree"" id=""518737919DGRE2"" itemprop=""name""> B.S</span> <span> : </span> <span class=""programline"" id=""518737919STUY2""> </span> <span class=""jobdates"" id=""518737919GRYR2""> </span> </span> <span class=""field"" id=""518737919FRFM2""> </span> </div> </div> <div class=""paragraph"" id=""PARAGRAPH_518737919_3_338735663"" itemscope="""" itemtype=""https://schema.org/EducationalOrganization""> <div class=""singlecolumn""> <span class=""paddedline"" itemprop=""description""> <span class=""degree"" id=""518737919DGRE3"" itemprop=""name""> BACHELOR OF SCIENCE</span> <span> : </span> <span class=""programline"" id=""518737919STUY3""> BUSINESS ADMINISTRATION</span> <span> ,
                        </span> <span class=""jobdates"" id=""518737919GRYR3""> 1 2008</span> <br/> </span> <span class=""paddedline""> <span class=""companyname companyname_educ"" id=""518737919SCHO3"" itemprop=""name""> Dallas Baptist University</span> <span>  - </span> <span class=""joblocation jobcity"" id=""518737919SCIT3""> </span> <span class=""joblocation jobstate"" id=""518737919SSTA3""> </span> <br/> </span> <span class=""field"" id=""518737919FRFM3""> BUSINESS ADMINISTRATION</span> </div> </div> </div> <div class=""section"" id=""SECTION_CERT518737921"" style=""
      padding-top:0px;
    ""> <div class=""heading""> <div class=""sectiontitle"" id=""SECTNAME_CERT518737921""> Certifications</div> </div> <div class=""paragraph firstparagraph"" id=""PARAGRAPH_518737921_1_338735665""> <div class=""field singlecolumn"" id=""518737921FRFM1""> CPR Certified, First Aid Certified, and Six Sigma Certified-Black and Green Belt (ExpertRating.com) Strong Analytical and Effective Communication, Excellent Verbal, Written and Interpersonal Skills, Professional Handling of exposure to confidential/Sensitive Information, Proficient in Spreadsheet, Word Processing and Presentation Software, Maintain positive and supportive attitude and demeanor</div> </div> </div> <div class=""section"" id=""SECTION_SKLL518737923"" style=""
      padding-top:0px;
    ""> <div class=""heading""> <div class=""sectiontitle"" id=""SECTNAME_SKLL518737923""> Skills</div> </div> <div class=""paragraph firstparagraph"" id=""PARAGRAPH_518737923_1_338735667""> <div class=""field singlecolumn"" id=""518737923FRFM1""> business operations, clerical, com, Interpersonal Skills, CPR Certified, customer service, databases, Documentation, First Aid, government, leadership, Access, Excel, mail, Microsoft Office, Outlook, PowerPoint, Word, monitors, organizational, process improvement, Processes, protocols, quality, quality improvement, reporting, Six Sigma, Spreadsheet, Word Processing, Written</div> </div> </div> </div>",HEALTHCARE
